date,pm2_5,pm10,no2,so2,co,ozone,aqi
2014-01-21 00:00:00,79,127,177,63,4.72,113,144
2014-01-21 01:00:00,154,228,130,103,1.27,96,161
2014-01-21 02:00:00,76,69,125,17,0.43,91,81
2014-01-21 03:00:00,55,44,50,105,1.52,37,66
2014-01-21 04:00:00,192,239,27,88,1.09,44,152
2014-01-21 05:00:00,39,46,67,21,1.94,160,76
2014-01-21 06:00:00,84,206,29,72,4.53,59,131
2014-01-21 07:00:00,27,210,44,57,3.09,199,119
2014-01-21 08:00:00,163,67,176,10,4.25,107,156
2014-01-21 09:00:00,161,147,177,26,3.85,35,159
2014-01-21 10:00:00,223,186,12,34,2.64,57,161
2014-01-21 11:00:00,134,323,80,23,0.99,45,147
2014-01-21 12:00:00,234,138,146,82,2.21,67,179
2014-01-21 13:00:00,162,115,162,94,4.0,175,179
2014-01-21 14:00:00,111,131,29,16,2.33,75,106
2014-01-21 15:00:00,117,269,146,47,4.22,187,189
2014-01-21 16:00:00,85,237,18,5,2.43,128,123
2014-01-21 17:00:00,51,186,24,82,4.73,81,119
2014-01-21 18:00:00,234,103,167,50,1.24,168,179
2014-01-21 19:00:00,210,89,25,22,3.55,139,157
2014-01-21 20:00:00,105,49,109,45,0.78,144,100
2014-01-21 21:00:00,70,264,160,98,1.12,103,139
2014-01-21 22:00:00,172,121,155,70,1.91,12,140
2014-01-21 23:00:00,205,221,92,89,1.14,85,170
2014-01-22 00:00:00,82,49,103,103,1.7,179,108
2014-01-22 01:00:00,209,274,24,38,1.25,151,178
2014-01-22 02:00:00,144,349,59,61,1.7,42,162
2014-01-22 03:00:00,169,272,179,111,4.59,166,221
2014-01-22 04:00:00,77,274,40,29,1.4,181,132
2014-01-22 05:00:00,77,73,150,69,2.04,56,99
2014-01-22 06:00:00,105,82,142,61,1.0,88,107
2014-01-22 07:00:00,68,172,162,71,2.99,145,138
2014-01-22 08:00:00,199,152,157,6,1.08,120,160
2014-01-22 09:00:00,189,93,41,52,2.87,74,139
2014-01-22 10:00:00,89,181,100,19,1.87,70,114
2014-01-22 11:00:00,34,88,90,104,0.9,25,66
2014-01-22 12:00:00,73,306,117,46,3.75,18,145
2014-01-22 13:00:00,207,198,58,111,3.91,15,175
2014-01-22 14:00:00,120,177,96,66,4.14,166,162
2014-01-22 15:00:00,244,60,13,38,4.66,87,165
2014-01-22 16:00:00,27,293,26,42,2.89,182,127
2014-01-22 17:00:00,72,341,141,24,4.93,89,173
2014-01-22 18:00:00,79,262,73,47,1.01,47,114
2014-01-22 19:00:00,127,242,52,7,4.44,151,165
2014-01-22 20:00:00,24,146,128,58,1.49,14,77
2014-01-22 21:00:00,122,113,119,112,0.71,19,108
2014-01-22 22:00:00,215,59,121,105,3.96,186,186
2014-01-22 23:00:00,25,316,78,62,3.39,121,136
2014-01-23 00:00:00,128,96,65,24,4.91,132,141
2014-01-23 01:00:00,243,96,85,47,0.46,170,163
2014-01-23 02:00:00,135,108,10,94,4.75,117,142
2014-01-23 03:00:00,113,237,59,93,2.68,77,143
2014-01-23 04:00:00,66,191,84,31,3.18,156,129
2014-01-23 05:00:00,118,247,53,61,3.77,158,164
2014-01-23 06:00:00,74,227,33,81,3.56,141,137
2014-01-23 07:00:00,187,190,37,66,4.78,45,169
2014-01-23 08:00:00,71,86,104,111,4.97,112,128
2014-01-23 09:00:00,163,247,106,105,3.09,76,177
2014-01-23 10:00:00,32,282,79,13,2.34,33,106
2014-01-23 11:00:00,133,219,174,78,3.24,90,170
2014-01-23 12:00:00,143,180,61,66,4.17,57,150
2014-01-23 13:00:00,125,276,165,42,2.53,117,171
2014-01-23 14:00:00,177,47,108,44,4.54,113,154
2014-01-23 15:00:00,166,141,108,58,3.12,100,156
2014-01-23 16:00:00,164,199,111,114,4.48,59,178
2014-01-23 17:00:00,139,184,55,44,0.99,182,140
2014-01-23 18:00:00,82,44,32,65,2.45,195,101
2014-01-23 19:00:00,38,133,54,70,1.86,115,89
2014-01-23 20:00:00,111,256,17,43,3.54,132,150
2014-01-23 21:00:00,77,211,132,28,4.27,50,137
2014-01-23 22:00:00,202,177,58,9,4.15,87,172
2014-01-23 23:00:00,109,343,48,78,2.92,182,177
2014-01-24 00:00:00,248,195,127,93,4.32,149,223
2014-01-24 01:00:00,237,300,117,81,1.08,140,210
2014-01-24 02:00:00,136,339,145,77,0.97,105,175
2014-01-24 03:00:00,81,198,108,83,0.64,62,110
2014-01-24 04:00:00,42,311,178,111,1.57,99,144
2014-01-24 05:00:00,146,162,85,58,4.75,126,166
2014-01-24 06:00:00,156,318,31,68,3.24,116,180
2014-01-24 07:00:00,159,60,85,43,3.01,112,133
2014-01-24 08:00:00,148,318,76,46,3.13,55,172
2014-01-24 09:00:00,77,247,165,117,0.97,25,128
2014-01-24 10:00:00,141,157,168,17,3.98,110,163
2014-01-24 11:00:00,20,162,149,94,0.69,165,102
2014-01-24 12:00:00,53,240,151,43,2.17,19,116
2014-01-24 13:00:00,115,340,114,29,3.16,99,174
2014-01-24 14:00:00,145,130,178,75,1.75,56,140
2014-01-24 15:00:00,137,120,89,37,4.79,158,157
2014-01-24 16:00:00,67,255,83,51,1.2,145,126
2014-01-24 17:00:00,108,316,55,85,1.94,112,155
2014-01-24 18:00:00,136,40,64,14,3.95,124,123
2014-01-24 19:00:00,148,183,131,41,3.27,90,159
2014-01-24 20:00:00,35,289,26,87,3.7,186,141
2014-01-24 21:00:00,208,210,39,5,1.85,153,169
2014-01-24 22:00:00,211,173,53,43,4.33,58,174
2014-01-24 23:00:00,210,115,135,6,1.34,134,158
2014-01-25 00:00:00,88,151,70,71,1.78,75,108
2014-01-25 01:00:00,41,289,162,92,3.0,28,135
2014-01-25 02:00:00,112,306,126,56,4.39,85,178
2014-01-25 03:00:00,214,135,114,44,2.02,59,159
2014-01-25 04:00:00,95,280,44,72,3.13,169,158
2014-01-25 05:00:00,173,315,172,73,4.66,115,219
2014-01-25 06:00:00,163,316,11,41,0.67,135,159
2014-01-25 07:00:00,198,331,51,110,4.07,181,223
2014-01-25 08:00:00,248,77,31,52,0.85,96,145
2014-01-25 09:00:00,105,306,63,47,1.84,29,136
2014-01-25 10:00:00,204,313,95,103,0.58,149,195
2014-01-25 11:00:00,48,120,100,55,3.82,57,102
2014-01-25 12:00:00,225,137,118,43,2.13,62,165
2014-01-25 13:00:00,239,84,84,80,4.86,85,184
2014-01-25 14:00:00,88,193,137,112,4.52,108,157
2014-01-25 15:00:00,66,173,150,36,3.78,57,125
2014-01-25 16:00:00,113,82,155,15,4.1,87,132
2014-01-25 17:00:00,209,133,142,79,1.19,101,164
2014-01-25 18:00:00,216,219,163,75,0.58,73,177
2014-01-25 19:00:00,223,295,172,13,1.93,51,198
2014-01-25 20:00:00,163,281,36,41,1.2,148,162
2014-01-25 21:00:00,237,263,144,77,2.36,198,225
2014-01-25 22:00:00,237,56,144,26,2.53,191,179
2014-01-25 23:00:00,195,156,18,73,2.99,117,160
2014-01-26 00:00:00,104,85,157,12,4.84,87,135
2014-01-26 01:00:00,58,208,20,12,2.98,188,121
2014-01-26 02:00:00,119,180,20,91,2.9,107,134
2014-01-26 03:00:00,52,253,69,36,1.6,152,120
2014-01-26 04:00:00,241,264,26,29,4.5,138,212
2014-01-26 05:00:00,120,217,76,24,4.98,181,172
2014-01-26 06:00:00,42,87,54,53,2.66,98,83
2014-01-26 07:00:00,29,138,61,63,2.8,154,100
2014-01-26 08:00:00,88,322,62,112,4.25,95,168
2014-01-26 09:00:00,119,301,56,18,1.92,155,156
2014-01-26 10:00:00,53,97,149,12,4.43,195,128
2014-01-26 11:00:00,199,292,29,34,3.72,188,203
2014-01-26 12:00:00,242,230,35,79,2.8,45,185
2014-01-26 13:00:00,157,40,39,88,1.11,10,95
2014-01-26 14:00:00,166,274,53,7,0.98,146,159
2014-01-26 15:00:00,205,323,151,71,0.76,168,207
2014-01-26 16:00:00,115,324,132,45,4.01,98,181
2014-01-26 17:00:00,20,195,147,39,3.64,105,117
2014-01-26 18:00:00,88,130,137,55,1.59,144,121
2014-01-26 19:00:00,23,249,136,115,1.44,70,112
2014-01-26 20:00:00,35,269,133,68,3.78,59,133
2014-01-26 21:00:00,43,292,146,25,1.59,164,137
2014-01-26 22:00:00,99,282,66,77,3.48,57,149
2014-01-26 23:00:00,21,80,84,76,3.95,71,86
2014-01-27 00:00:00,239,162,16,65,3.85,41,173
2014-01-27 01:00:00,147,236,73,103,3.56,150,178
2014-01-27 02:00:00,179,189,145,45,3.93,24,170
2014-01-27 03:00:00,238,279,96,6,1.2,28,179
2014-01-27 04:00:00,103,317,101,117,1.37,186,170
2014-01-27 05:00:00,171,82,166,59,0.32,47,125
2014-01-27 06:00:00,159,73,64,63,3.08,129,138
2014-01-27 07:00:00,197,153,124,75,4.03,59,176
2014-01-27 08:00:00,182,41,83,21,4.15,46,135
2014-01-27 09:00:00,143,277,149,16,0.47,87,153
2014-01-27 10:00:00,52,286,133,6,0.94,173,132
2014-01-27 11:00:00,180,98,91,41,3.55,38,143
2014-01-27 12:00:00,208,75,55,87,0.82,117,139
2014-01-27 13:00:00,198,271,156,42,1.27,92,184
2014-01-27 14:00:00,190,47,61,30,0.52,77,113
2014-01-27 15:00:00,120,200,132,34,0.32,74,124
2014-01-27 16:00:00,31,328,35,43,1.46,185,126
2014-01-27 17:00:00,86,57,132,57,3.02,160,119
2014-01-27 18:00:00,84,103,16,13,0.95,118,83
2014-01-27 19:00:00,180,100,160,22,2.78,163,164
2014-01-27 20:00:00,187,122,80,42,4.81,70,164
2014-01-27 21:00:00,93,49,89,75,0.42,28,75
2014-01-27 22:00:00,62,145,128,82,3.47,91,122
2014-01-27 23:00:00,63,272,14,10,3.45,171,135
2014-01-28 00:00:00,48,261,119,113,2.97,91,137
2014-01-28 01:00:00,160,317,143,100,2.13,187,203
2014-01-28 02:00:00,31,78,34,91,0.49,152,68
2014-01-28 03:00:00,114,325,64,87,3.2,175,180
2014-01-28 04:00:00,65,172,41,51,2.16,30,93
2014-01-28 05:00:00,149,282,123,75,4.8,52,188
2014-01-28 06:00:00,54,321,69,16,1.47,62,118
2014-01-28 07:00:00,234,159,144,47,2.42,197,200
2014-01-28 08:00:00,100,102,122,33,4.64,102,134
2014-01-28 09:00:00,109,213,15,84,3.29,63,132
2014-01-28 10:00:00,27,70,104,44,1.09,111,70
2014-01-28 11:00:00,112,270,110,34,2.76,198,170
2014-01-28 12:00:00,173,208,172,92,2.24,142,185
2014-01-28 13:00:00,221,179,23,111,1.1,23,151
2014-01-28 14:00:00,109,312,107,15,2.77,181,172
2014-01-28 15:00:00,181,185,152,84,3.74,184,198
2014-01-28 16:00:00,134,233,127,98,3.04,32,158
2014-01-28 17:00:00,124,283,69,44,4.58,73,168
2014-01-28 18:00:00,154,334,111,106,1.28,14,167
2014-01-28 19:00:00,215,113,91,84,1.79,53,152
2014-01-28 20:00:00,77,175,111,101,2.7,46,121
2014-01-28 21:00:00,133,130,174,21,2.98,106,147
2014-01-28 22:00:00,94,65,141,86,2.03,39,102
2014-01-28 23:00:00,176,115,22,92,0.58,68,120
2014-01-29 00:00:00,139,74,177,111,3.38,12,136
2014-01-29 01:00:00,183,246,131,35,0.43,126,167
2014-01-29 02:00:00,236,316,171,7,3.69,179,240
2014-01-29 03:00:00,40,204,105,30,3.03,76,111
2014-01-29 04:00:00,183,163,57,8,1.39,165,151
2014-01-29 05:00:00,157,261,82,5,2.43,147,169
2014-01-29 06:00:00,120,312,136,71,4.94,108,193
2014-01-29 07:00:00,220,136,61,81,2.99,178,183
2014-01-29 08:00:00,171,121,41,82,1.99,165,147
2014-01-29 09:00:00,211,64,93,24,0.93,40,126
2014-01-29 10:00:00,246,100,72,22,4.76,174,195
2014-01-29 11:00:00,196,133,51,54,3.21,41,149
2014-01-29 12:00:00,118,332,90,97,2.66,179,184
2014-01-29 13:00:00,55,285,109,86,2.11,129,140
2014-01-29 14:00:00,229,180,124,9,4.22,153,203
2014-01-29 15:00:00,115,292,65,63,0.76,128,145
2014-01-29 16:00:00,171,335,20,117,4.31,18,187
2014-01-29 17:00:00,170,209,52,41,4.78,31,164
2014-01-29 18:00:00,209,277,82,54,1.16,197,195
2014-01-29 19:00:00,243,209,139,7,3.69,138,210
2014-01-29 20:00:00,56,338,164,61,4.46,42,162
2014-01-29 21:00:00,31,235,127,92,1.64,16,103
2014-01-29 22:00:00,132,195,79,117,3.6,123,162
2014-01-29 23:00:00,202,138,138,99,4.6,30,180
2014-01-30 00:00:00,32,336,176,23,2.02,50,132
2014-01-30 01:00:00,42,172,69,12,4.67,80,112
2014-01-30 02:00:00,236,178,111,116,4.89,105,213
2014-01-30 03:00:00,118,303,28,16,1.92,26,132
2014-01-30 04:00:00,124,188,138,25,4.77,34,153
2014-01-30 05:00:00,49,300,55,65,0.8,51,108
2014-01-30 06:00:00,36,73,105,63,3.74,71,91
2014-01-30 07:00:00,132,48,128,37,0.4,102,103
2014-01-30 08:00:00,81,333,138,36,0.53,157,151
2014-01-30 09:00:00,103,82,71,68,0.68,170,105
2014-01-30 10:00:00,131,135,136,106,4.59,184,174
2014-01-30 11:00:00,236,51,132,36,1.47,151,162
2014-01-30 12:00:00,105,179,87,40,2.52,110,131
2014-01-30 13:00:00,160,326,154,35,4.88,169,220
2014-01-30 14:00:00,206,306,18,112,1.77,42,177
2014-01-30 15:00:00,38,322,52,104,4.1,117,148
2014-01-30 16:00:00,196,60,48,50,1.56,111,131
2014-01-30 17:00:00,119,308,18,34,4.32,184,177
2014-01-30 18:00:00,159,289,20,37,4.97,10,169
2014-01-30 19:00:00,208,84,20,31,0.53,169,135
2014-01-30 20:00:00,166,214,35,112,3.67,58,163
2014-01-30 21:00:00,95,320,146,37,2.48,139,168
2014-01-30 22:00:00,28,116,146,9,4.03,85,102
2014-01-30 23:00:00,218,272,145,58,1.53,73,192
2014-01-31 00:00:00,47,237,24,59,0.54,40,86
2014-01-31 01:00:00,225,294,110,76,0.42,15,178
2014-01-31 02:00:00,242,195,99,8,1.11,21,163
2014-01-31 03:00:00,147,43,171,102,4.98,183,170
2014-01-31 04:00:00,71,123,86,83,0.84,71,91
2014-01-31 05:00:00,102,236,101,86,3.16,72,147
2014-01-31 06:00:00,130,253,10,45,4.57,139,166
2014-01-31 07:00:00,163,319,27,17,2.78,195,186
2014-01-31 08:00:00,136,184,23,17,4.99,24,139
2014-01-31 09:00:00,88,96,164,89,2.96,185,139
2014-01-31 10:00:00,118,193,144,23,2.75,171,157
2014-01-31 11:00:00,159,139,61,101,3.49,188,166
2014-01-31 12:00:00,44,239,136,8,1.04,121,113
2014-01-31 13:00:00,199,47,25,112,2.21,47,128
2014-01-31 14:00:00,142,49,179,56,3.45,62,135
2014-01-31 15:00:00,232,163,41,90,2.3,86,171
2014-01-31 16:00:00,247,309,78,5,2.51,103,208
2014-01-31 17:00:00,72,66,11,116,1.34,190,94
2014-01-31 18:00:00,170,44,76,117,1.88,51,122
2014-01-31 19:00:00,163,172,80,50,3.15,164,166
2014-01-31 20:00:00,76,179,139,76,1.49,119,124
2014-01-31 21:00:00,58,303,86,5,1.92,73,123
2014-01-31 22:00:00,128,266,143,56,4.49,75,178
2014-01-31 23:00:00,200,99,137,64,2.29,69,155
2014-02-01 00:00:00,61,119,148,21,3.13,103,112
2014-02-01 01:00:00,205,94,91,74,0.52,176,152
2014-02-01 02:00:00,186,133,156,28,3.84,145,179
2014-02-01 03:00:00,161,80,78,96,0.35,92,118
2014-02-01 04:00:00,242,49,151,86,3.64,143,188
2014-02-01 05:00:00,141,265,12,111,1.4,64,143
2014-02-01 06:00:00,152,155,141,9,3.42,84,153
2014-02-01 07:00:00,182,146,42,37,4.28,62,155
2014-02-01 08:00:00,234,46,177,90,1.45,137,170
2014-02-01 09:00:00,240,60,46,8,4.83,167,179
2014-02-01 10:00:00,94,291,107,85,3.24,110,162
2014-02-01 11:00:00,165,140,35,18,4.78,102,154
2014-02-01 12:00:00,95,254,137,14,4.31,45,151
2014-02-01 13:00:00,28,83,149,36,4.64,104,106
2014-02-01 14:00:00,93,262,83,25,2.01,157,144
2014-02-01 15:00:00,205,249,52,89,1.13,180,184
2014-02-01 16:00:00,164,253,36,20,1.74,192,166
2014-02-01 17:00:00,249,332,110,14,3.98,79,227
2014-02-01 18:00:00,26,278,138,89,0.72,56,109
2014-02-01 19:00:00,193,104,29,67,1.24,130,138
2014-02-01 20:00:00,160,293,27,46,0.78,105,153
2014-02-01 21:00:00,187,45,143,50,0.67,120,133
2014-02-01 22:00:00,189,333,79,49,2.15,164,200
2014-02-01 23:00:00,156,260,102,32,4.57,50,176
2014-02-02 00:00:00,197,242,14,25,4.71,117,187
2014-02-02 01:00:00,46,109,117,16,4.35,52,101
2014-02-02 02:00:00,141,104,120,59,3.31,34,132
2014-02-02 03:00:00,213,291,93,101,1.63,152,203
2014-02-02 04:00:00,24,222,78,54,4.97,145,132
2014-02-02 05:00:00,48,151,126,21,3.37,52,105
2014-02-02 06:00:00,184,291,126,104,2.3,42,185
2014-02-02 07:00:00,185,330,17,106,0.54,102,172
2014-02-02 08:00:00,102,319,132,45,3.04,17,155
2014-02-02 09:00:00,155,333,172,32,1.36,192,197
2014-02-02 10:00:00,128,42,141,104,4.33,157,149
2014-02-02 11:00:00,84,218,18,88,2.59,145,131
2014-02-02 12:00:00,105,228,56,23,3.67,176,154
2014-02-02 13:00:00,164,207,97,109,3.26,187,186
2014-02-02 14:00:00,90,93,160,8,3.15,56,113
2014-02-02 15:00:00,236,105,91,34,0.47,144,157
2014-02-02 16:00:00,64,154,126,55,1.94,92,110
2014-02-02 17:00:00,151,310,148,13,2.4,102,180
2014-02-02 18:00:00,55,253,94,91,1.51,191,136
2014-02-02 19:00:00,89,149,39,96,4.83,118,137
2014-02-02 20:00:00,178,222,58,19,1.05,85,147
2014-02-02 21:00:00,38,299,113,82,2.89,184,150
2014-02-02 22:00:00,208,63,110,90,3.76,114,168
2014-02-02 23:00:00,127,133,157,55,2.06,20,125
2014-02-03 00:00:00,201,295,28,91,0.37,142,176
2014-02-03 01:00:00,186,253,145,31,3.25,115,193
2014-02-03 02:00:00,110,79,174,89,0.67,12,101
2014-02-03 03:00:00,221,322,136,8,2.05,44,197
2014-02-03 04:00:00,109,76,18,36,4.88,59,112
2014-02-03 05:00:00,38,296,34,79,4.11,140,141
2014-02-03 06:00:00,58,243,50,79,2.39,60,115
2014-02-03 07:00:00,145,250,13,101,0.88,85,139
2014-02-03 08:00:00,214,162,114,18,2.93,151,182
2014-02-03 09:00:00,192,334,160,70,3.54,149,225
2014-02-03 10:00:00,160,325,162,34,3.83,65,197
2014-02-03 11:00:00,239,315,152,5,1.06,194,219
2014-02-03 12:00:00,145,283,48,113,2.76,79,167
2014-02-03 13:00:00,77,289,30,105,4.77,124,160
2014-02-03 14:00:00,167,182,103,104,3.74,61,168
2014-02-03 15:00:00,239,288,99,77,3.19,184,228
2014-02-03 16:00:00,219,106,121,37,4.2,168,189
2014-02-03 17:00:00,80,161,32,70,3.93,37,112
2014-02-03 18:00:00,146,274,57,110,3.16,60,167
2014-02-03 19:00:00,124,321,109,9,2.71,102,168
2014-02-03 20:00:00,186,259,101,48,3.69,94,189
2014-02-03 21:00:00,20,165,175,60,1.4,166,109
2014-02-03 22:00:00,150,301,122,18,2.08,67,166
2014-02-03 23:00:00,224,277,149,119,4.28,192,242
2014-02-04 00:00:00,111,71,108,66,3.18,95,121
2014-02-04 01:00:00,209,242,14,52,1.61,17,154
2014-02-04 02:00:00,210,312,75,83,2.95,51,197
2014-02-04 03:00:00,132,213,115,56,0.93,142,146
2014-02-04 04:00:00,172,348,55,10,4.43,20,186
2014-02-04 05:00:00,75,277,171,42,1.59,66,137
2014-02-04 06:00:00,180,149,86,82,3.13,138,168
2014-02-04 07:00:00,185,110,92,84,4.05,13,152
2014-02-04 08:00:00,136,183,106,71,2.23,68,142
2014-02-04 09:00:00,153,245,143,8,3.76,52,170
2014-02-04 10:00:00,77,280,118,51,2.41,161,153
2014-02-04 11:00:00,63,130,160,48,4.25,180,141
2014-02-04 12:00:00,192,197,32,45,3.44,126,171
2014-02-04 13:00:00,179,246,114,100,3.76,105,193
2014-02-04 14:00:00,192,96,141,97,4.46,101,177
2014-02-04 15:00:00,80,95,133,46,4.9,16,117
2014-02-04 16:00:00,66,206,139,39,0.86,97,113
2014-02-04 17:00:00,168,166,50,90,3.81,82,159
2014-02-04 18:00:00,99,57,118,101,0.62,197,113
2014-02-04 19:00:00,137,114,35,95,1.94,154,130
2014-02-04 20:00:00,232,317,38,84,0.36,51,180
2014-02-04 21:00:00,222,298,162,34,4.72,37,219
2014-02-04 22:00:00,248,63,128,9,1.22,157,165
2014-02-04 23:00:00,183,347,139,110,2.53,150,217
2014-02-05 00:00:00,246,106,44,73,1.76,82,159
2014-02-05 01:00:00,166,162,21,90,4.93,82,162
2014-02-05 02:00:00,39,326,93,99,4.04,20,139
2014-02-05 03:00:00,204,92,121,90,3.91,31,163
2014-02-05 04:00:00,165,160,72,94,3.06,169,168
2014-02-05 05:00:00,66,225,112,119,4.92,92,153
2014-02-05 06:00:00,68,326,116,72,3.36,181,171
2014-02-05 07:00:00,33,283,33,92,2.92,34,112
2014-02-05 08:00:00,162,115,134,79,4.63,159,176
2014-02-05 09:00:00,178,123,127,76,1.78,130,156
2014-02-05 10:00:00,20,331,99,102,1.56,11,113
2014-02-05 11:00:00,136,346,21,14,2.57,114,165
2014-02-05 12:00:00,73,186,123,110,1.17,101,120
2014-02-05 13:00:00,137,44,113,47,2.18,108,118
2014-02-05 14:00:00,22,140,33,113,4.42,98,103
2014-02-05 15:00:00,163,139,98,113,3.01,171,168
2014-02-05 16:00:00,234,212,121,37,2.46,119,195
2014-02-05 17:00:00,204,147,94,76,4.34,188,195
2014-02-05 18:00:00,222,309,30,73,4.9,157,225
2014-02-05 19:00:00,31,67,134,19,3.8,106,94
2014-02-05 20:00:00,93,284,95,12,2.89,181,159
2014-02-05 21:00:00,243,304,50,89,2.57,85,207
2014-02-05 22:00:00,35,77,139,93,1.47,68,81
2014-02-05 23:00:00,219,132,117,13,3.53,193,190
2014-02-06 00:00:00,121,192,37,22,3.16,40,125
2014-02-06 01:00:00,223,87,61,62,2.94,132,165
2014-02-06 02:00:00,171,169,163,17,0.41,188,159
2014-02-06 03:00:00,175,45,80,69,3.01,58,130
2014-02-06 04:00:00,136,100,78,110,0.87,166,128
2014-02-06 05:00:00,27,297,99,107,2.15,111,129
2014-02-06 06:00:00,141,308,22,60,3.93,99,173
2014-02-06 07:00:00,111,344,50,80,1.06,69,147
2014-02-06 08:00:00,183,284,154,95,1.05,137,191
2014-02-06 09:00:00,109,47,147,47,3.27,10,107
2014-02-06 10:00:00,155,304,22,92,4.62,23,175
2014-02-06 11:00:00,205,190,131,15,1.82,192,184
2014-02-06 12:00:00,79,239,160,17,3.69,103,150
2014-02-06 13:00:00,197,307,31,30,0.77,193,182
2014-02-06 14:00:00,47,256,146,93,4.46,38,142
2014-02-06 15:00:00,239,249,65,110,2.37,68,195
2014-02-06 16:00:00,120,210,27,81,4.1,125,153
2014-02-06 17:00:00,60,140,44,101,1.42,196,109
2014-02-06 18:00:00,247,99,63,76,3.7,111,181
2014-02-06 19:00:00,211,68,173,27,2.68,125,166
2014-02-06 20:00:00,174,192,14,59,4.57,140,173
2014-02-06 21:00:00,210,105,178,63,3.62,27,171
2014-02-06 22:00:00,164,278,19,17,1.12,22,138
2014-02-06 23:00:00,220,44,151,25,2.17,171,164
2014-02-07 00:00:00,180,163,90,21,2.04,197,166
2014-02-07 01:00:00,231,134,46,46,1.72,34,149
2014-02-07 02:00:00,224,44,60,103,3.17,126,161
2014-02-07 03:00:00,239,124,139,50,3.08,158,194
2014-02-07 04:00:00,176,279,94,37,0.87,147,173
2014-02-07 05:00:00,160,88,56,100,4.57,183,164
2014-02-07 06:00:00,65,65,94,96,2.06,140,100
2014-02-07 07:00:00,54,137,157,7,4.59,105,125
2014-02-07 08:00:00,153,309,29,45,3.98,129,183
2014-02-07 09:00:00,101,313,51,44,3.93,68,156
2014-02-07 10:00:00,134,275,134,95,2.02,196,183
2014-02-07 11:00:00,216,248,146,101,1.89,54,191
2014-02-07 12:00:00,66,64,178,40,3.76,158,123
2014-02-07 13:00:00,172,172,19,28,4.05,58,149
2014-02-07 14:00:00,213,220,99,84,1.05,10,162
2014-02-07 15:00:00,29,124,176,57,0.72,88,87
2014-02-07 16:00:00,75,285,177,79,1.86,89,149
2014-02-07 17:00:00,49,78,21,99,0.85,197,84
2014-02-07 18:00:00,128,290,166,26,4.74,169,199
2014-02-07 19:00:00,24,153,121,108,1.68,44,89
2014-02-07 20:00:00,138,306,114,64,2.51,93,173
2014-02-07 21:00:00,52,141,40,56,1.01,14,70
2014-02-07 22:00:00,137,266,29,37,1.36,102,142
2014-02-07 23:00:00,84,293,148,91,3.35,38,156
2014-02-08 00:00:00,165,266,89,84,4.87,182,207
2014-02-08 01:00:00,243,288,45,42,1.27,79,187
2014-02-08 02:00:00,196,320,159,108,0.59,10,183
2014-02-08 03:00:00,30,197,55,74,1.9,116,99
2014-02-08 04:00:00,104,41,81,8,1.87,91,91
2014-02-08 05:00:00,45,251,157,86,3.8,115,148
2014-02-08 06:00:00,82,75,48,16,4.39,13,93
2014-02-08 07:00:00,236,76,158,42,2.31,92,169
2014-02-08 08:00:00,105,297,65,68,0.43,163,145
2014-02-08 09:00:00,78,279,176,24,0.42,84,131
2014-02-08 10:00:00,46,130,167,94,1.84,137,114
2014-02-08 11:00:00,196,135,20,100,0.3,173,146
2014-02-08 12:00:00,224,226,97,44,2.64,198,204
2014-02-08 13:00:00,180,299,97,12,4.01,37,185
2014-02-08 14:00:00,117,258,112,34,1.43,81,142
2014-02-08 15:00:00,124,234,116,12,3.18,32,145
2014-02-08 16:00:00,118,85,93,19,0.49,111,100
2014-02-08 17:00:00,148,104,166,69,0.94,137,139
2014-02-08 18:00:00,168,266,134,22,0.68,147,170
2014-02-08 19:00:00,74,95,21,39,1.76,157,93
2014-02-08 20:00:00,25,243,156,65,3.38,158,139
2014-02-08 21:00:00,239,74,42,61,0.32,13,127
2014-02-08 22:00:00,228,158,162,29,4.32,155,207
2014-02-08 23:00:00,216,277,136,17,1.79,149,200
2014-02-09 00:00:00,114,140,154,67,3.77,127,152
2014-02-09 01:00:00,152,318,169,38,1.3,110,180
2014-02-09 02:00:00,121,264,95,117,2.65,155,171
2014-02-09 03:00:00,22,83,43,77,2.09,18,58
2014-02-09 04:00:00,200,40,111,59,1.61,90,136
2014-02-09 05:00:00,42,258,138,17,1.78,153,127
2014-02-09 06:00:00,248,255,88,57,3.04,133,213
2014-02-09 07:00:00,72,179,118,103,0.53,91,110
2014-02-09 08:00:00,184,315,131,19,4.62,22,198
2014-02-09 09:00:00,221,151,46,64,1.21,168,166
2014-02-09 10:00:00,221,282,74,105,4.28,176,227
